사업명,기준년월,시도,시군구,수급권자수,수급가구수
장애인연금,2025-12,충청북도,보은군,373,361
장애인연금,2025-12,충청북도,옥천군,739,724
장애인연금,2025-12,충청북도,영동군,560,550
장애인연금,2025-12,충청북도,증평군,380,372
장애인연금,2025-12,충청북도,진천군,487,477
장애인연금,2025-12,충청북도,괴산군,482,461
장애인연금,2025-12,충청북도,음성군,1360,1349
장애인연금,2025-12,충청북도,단양군,351,344
장애인연금,2025-12,충청남도,천안시 동남구,1807,1792
장애인연금,2025-12,충청남도,천안시 서북구,1861,1834
장애인연금,2025-12,충청남도,공주시,1500,1462
장애인연금,2025-12,충청남도,보령시,1195,1177
장애인연금,2025-12,충청남도,아산시,2074,2045
장애인연금,2025-12,충청남도,서산시,1350,1316
장애인연금,2025-12,충청남도,논산시,1663,1624
장애인연금,2025-12,충청남도,계룡시,190,190
장애인연금,2025-12,충청남도,당진시,1094,1076
장애인연금,2025-12,충청남도,금산군,581,569
장애인연금,2025-12,충청남도,부여군,957,937
장애인연금,2025-12,충청남도,서천군,751,735
장애인연금,2025-12,충청남도,청양군,345,339
장애인연금,2025-12,충청남도,홍성군,842,832
장애인연금,2025-12,충청남도,예산군,866,848
장애인연금,2025-12,충청남도,태안군,644,626
장애인연금,2025-12,전라남도,목포시,2314,2281
장애인연금,2025-12,전라남도,여수시,2482,2420
장애인연금,2025-12,전라남도,순천시,2002,1967
장애인연금,2025-12,전라남도,나주시,1239,1211
장애인연금,2025-12,전라남도,광양시,958,949
장애인연금,2025-12,전라남도,담양군,599,585
장애인연금,2025-12,전라남도,곡성군,488,473
장애인연금,2025-12,전라남도,구례군,343,330
장애인연금,2025-12,전라남도,고흥군,1082,1058
장애인연금,2025-12,전라남도,보성군,635,605
장애인연금,2025-12,전라남도,화순군,726,715
장애인연금,2025-12,전라남도,장흥군,599,577
장애인연금,2025-12,전라남도,강진군,421,404
장애인연금,2025-12,전라남도,해남군,1009,975
장애인연금,2025-12,전라남도,영암군,575,558
장애인연금,2025-12,전라남도,무안군,709,689
장애인연금,2025-12,전라남도,함평군,536,514
장애인연금,2025-12,전라남도,영광군,735,705
장애인연금,2025-12,전라남도,장성군,525,515
장애인연금,2025-12,전라남도,완도군,623,593
장애인연금,2025-12,전라남도,진도군,449,434
장애인연금,2025-12,전라남도,신안군,495,477
장애인연금,2025-12,경상북도,포항시남구,1730,1713
장애인연금,2025-12,경상북도,포항시북구,2267,2238
장애인연금,2025-12,경상북도,경주시,2142,2118
장애인연금,2025-12,경상북도,김천시,1547,1518
장애인연금,2025-12,경상북도,안동시,2242,2184
장애인연금,2025-12,경상북도,구미시,2199,2172
장애인연금,2025-12,경상북도,영주시,1309,1276
장애인연금,2025-12,경상북도,영천시,1170,1145
장애인연금,2025-12,경상북도,상주시,1180,1148
장애인연금,2025-12,경상북도,문경시,777,756
장애인연금,2025-12,경상북도,경산시,2130,2106
장애인연금,2025-12,경상북도,의성군,740,723
장애인연금,2025-12,경상북도,청송군,279,272
장애인연금,2025-12,경상북도,영양군,235,229
장애인연금,2025-12,경상북도,영덕군,468,459
장애인연금,2025-12,경상북도,청도군,512,499
장애인연금,2025-12,경상북도,고령군,446,440
장애인연금,2025-12,경상북도,성주군,456,445
장애인연금,2025-12,경상북도,칠곡군,863,851
장애인연금,2025-12,경상북도,예천군,717,690
장애인연금,2025-12,경상북도,봉화군,383,369
장애인연금,2025-12,경상북도,울진군,589,579
장애인연금,2025-12,경상북도,울릉군,35,35
장애인연금,2025-12,경상남도,창원시의창구,1395,1378
장애인연금,2025-12,경상남도,창원시성산구,970,963
장애인연금,2025-12,경상남도,창원시마산합포구,1567,1552
장애인연금,2025-12,경상남도,창원시마산회원구,1238,1225
장애인연금,2025-12,경상남도,창원시진해구,1218,1208
장애인연금,2025-12,경상남도,진주시,2710,2660
장애인연금,2025-12,경상남도,통영시,1090,1071
장애인연금,2025-12,경상남도,사천시,1196,1170
장애인연금,2025-12,경상남도,김해시,3340,3294
장애인연금,2025-12,경상남도,밀양시,1010,998
장애인연금,2025-12,경상남도,거제시,1434,1416
장애인연금,2025-12,경상남도,양산시,2332,2304
장애인연금,2025-12,경상남도,의령군,471,461
장애인연금,2025-12,경상남도,함안군,720,708
장애인연금,2025-12,경상남도,창녕군,700,680
장애인연금,2025-12,경상남도,고성군,675,664
장애인연금,2025-12,경상남도,남해군,613,598
장애인연금,2025-12,경상남도,하동군,650,634
장애인연금,2025-12,경상남도,산청군,564,543
장애인연금,2025-12,경상남도,함양군,488,481
장애인연금,2025-12,경상남도,거창군,703,689
장애인연금,2025-12,경상남도,합천군,673,650
장애인연금,2025-12,제주특별자치도,제주시,3513,3476
장애인연금,2025-12,제주특별자치도,서귀포시,1391,1372
장애인연금,2025-12,강원특별자치도,춘천시,2264,2221
장애인연금,2025-12,강원특별자치도,원주시,2611,2570
장애인연금,2025-12,강원특별자치도,강릉시,1822,1800
장애인연금,2025-12,강원특별자치도,동해시,738,731
장애인연금,2025-12,강원특별자치도,태백시,367,363
장애인연금,2025-12,강원특별자치도,속초시,616,603
장애인연금,2025-12,강원특별자치도,삼척시,651,636
장애인연금,2025-12,강원특별자치도,홍천군,734,723
장애인연금,2025-12,강원특별자치도,횡성군,441,430
장애인연금,2025-12,강원특별자치도,영월군,409,400
장애인연금,2025-12,강원특별자치도,평창군,349,338
장애인연금,2025-12,강원특별자치도,정선군,333,324
장애인연금,2025-12,강원특별자치도,철원군,348,342
장애인연금,2025-12,강원특별자치도,화천군,237,232
장애인연금,2025-12,강원특별자치도,양구군,174,172
장애인연금,2025-12,강원특별자치도,인제군,292,287
장애인연금,2025-12,강원특별자치도,고성군,332,321
장애인연금,2025-12,강원특별자치도,양양군,325,321
장애인연금,2025-12,전북특별자치도,전주시,194,194
장애인연금,2025-12,전북특별자치도,전주시 완산구,2510,2475
장애인연금,2025-12,전북특별자치도,전주시 덕진구,1778,1761
장애인연금,2025-12,전북특별자치도,군산시,2267,2243
장애인연금,2025-12,전북특별자치도,익산시,3317,3256
장애인연금,2025-12,전북특별자치도,정읍시,1473,1442
장애인연금,2025-12,전북특별자치도,남원시,1112,1083
장애인연금,2025-12,전북특별자치도,김제시,1367,1328
장애인연금,2025-12,전북특별자치도,완주군,1256,1240
장애인연금,2025-12,전북특별자치도,진안군,358,336
장애인연금,2025-12,전북특별자치도,무주군,313,304
장애인연금,2025-12,전북특별자치도,장수군,274,266
장애인연금,2025-12,전북특별자치도,임실군,451,435
장애인연금,2025-12,전북특별자치도,순창군,431,412
장애인연금,2025-12,전북특별자치도,고창군,744,720
장애인연금,2025-12,전북특별자치도,부안군,674,659
